Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
557887;BA;A7683;00019200000013328441;MultiModal;29/06/2026 00:58;30/06/2026 14:00;29/06/2026 00:58;30/06/2026 14:00
557887;BA;A1622;00019200000013328450;MultiModal;29/06/2026 00:58;30/06/2026 14:00;29/06/2026 00:58;30/06/2026 14:00
557887;BA;A1347;00019200000013328468;MultiModal;29/06/2026 00:58;30/06/2026 14:00;29/06/2026 00:58;30/06/2026 14:00
557887;BA;A6625;00019200000013328476;MultiModal;29/06/2026 00:58;30/06/2026 14:00;29/06/2026 00:58;30/06/2026 14:00
557888;BA;A7338;00019200000013238531;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A6785;00019200000013324195;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A3715;00019200000013324209;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A4642;00019200000013324217;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A8389;00019200000013327070;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A7312;00019200000013327097;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A8969;00019200000013327100;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A3018;00019200000013327119;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;TA0196;00019200000013327127;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A7197;00019200000013334476;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A8986;00019200000013334760;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A6510;00019200000013334778;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A0117;00019200000013334786;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A3755;00019200000013334794;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A3487;00019200000013334808;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A9588;00019200000013334816;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A3933;00019200000013334824;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A7789;00019200000013334832;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
557888;BA;A8960;00019200000013336029;MultiModal;02/07/2026 03:21;04/07/2026 10:00;02/07/2026 03:21;04/07/2026 10:00
558057;BA;TA1024;00019200000012907340;MultiModal;18/06/2026 04:17;19/06/2026 16:00;18/06/2026 04:17;19/06/2026 16:00
558057;BA;A3018;00019200000013244108;MultiModal;18/06/2026 04:17;19/06/2026 16:00;18/06/2026 04:17;19/06/2026 16:00
558057;BA;TA0729;00019200000013244116;MultiModal;18/06/2026 04:17;19/06/2026 16:00;18/06/2026 04:17;19/06/2026 16:00
558057;BA;A5942;00019200000013244264;MultiModal;18/06/2026 04:17;19/06/2026 16:00;18/06/2026 04:17;19/06/2026 16:00
558165;BA;A6247;00019200000013211102;MultiModal;18/06/2026 04:17;19/06/2026 11:59;18/06/2026 04:17;19/06/2026 11:59
558317;BA;A3487;00019200000012927031;MultiModal;18/06/2026 22:59;20/06/2026 18:00;18/06/2026 22:59;20/06/2026 18:00
558612;BA;TA0147;00019200000013336509;MultiModal;23/06/2026 05:40;25/06/2026 16:00;23/06/2026 05:40;25/06/2026 16:00
558616;BA;A7502;00019200000013336525;MultiModal;23/06/2026 05:40;25/06/2026 16:50;23/06/2026 05:40;25/06/2026 16:50
558903;BA;A4983;00019200000013327305;MultiModal;24/06/2026 00:14;26/06/2026 20:07;24/06/2026 00:14;26/06/2026 20:07
559041;BA;A6654;00019200000013316583;MultiModal;24/06/2026 06:08;25/06/2026 13:00;24/06/2026 06:08;25/06/2026 13:00
559084;BA;TA0735;00019200000013424378;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A5061;00019200000013424386;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A5884;00019200000013424394;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A5421;00019200000013424408;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;TA1177;00019200000013424416;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A3121;00019200000013424424;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A3705;00019200000013424432;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A8432;00019200000013424440;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A1127;00019200000013424459;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A7648;00019200000013424467;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A4735;00019200000013424475;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A5514;00019200000013424483;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;TA1135;00019200000013424491;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A6475;00019200000013424505;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;TA0486;00019200000013424513;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A7340;00019200000013424521;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A5035;00019200000013424530;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A7288;00019200000013424548;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A8347;00019200000013424556;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;TA0257;00019200000013424564;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;TA1071;00019200000013424572;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A5001;00019200000013424580;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A4553;00019200000013424599;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559084;BA;A8179;00019200000013424602;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
559494;BA;A7833;00019200000013202359;MultiModal;30/06/2026 00:16;03/07/2026 18:00;30/06/2026 00:16;03/07/2026 18:00
559543;BA;A3082;00019200000013428888;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A9020;00019200000013428896;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A4236;00019200000013428900;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A6856;00019200000013428934;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A7807;00019200000013428942;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A7064;00019200000013428950;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A6385;00019200000013428969;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A6835;00019200000013428977;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A3976;00019200000013428985;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559543;BA;A6633;00019200000013428993;MultiModal;02/07/2026 05:57;03/07/2026 11:30;02/07/2026 05:57;03/07/2026 11:30
559641;BA;A9149;00019200000013428160;MultiModal;02/07/2026 04:05;04/07/2026 12:01;02/07/2026 04:05;04/07/2026 12:01
559675;BA;A6723;00019200000013428110;MultiModal;02/07/2026 04:05;04/07/2026 10:19;02/07/2026 04:05;04/07/2026 10:19
559700;BA;A3186;00019200000013422995;MultiModal;02/07/2026 23:53;03/07/2026 16:00;02/07/2026 23:53;03/07/2026 16:00
559728;BA;A8344;00019200000013423002;MultiModal;02/07/2026 23:53;03/07/2026 16:00;02/07/2026 23:53;03/07/2026 16:00
556112;CE;A9390;00019200000012902349;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A1618;00019200000012902454;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A5377;00019200000012902462;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;TA0972;00019200000012902470;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A4985;00019200000012902489;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A8699;00019200000012902497;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A7927;00019200000012902500;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A7935;00019200000012902519;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A9256;00019200000012902527;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A8469;00019200000012902918;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;TA0294;00019200000012902926;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A9461;00019200000012902934;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A5785;00019200000012902942;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A7239;00019200000012902950;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A6915;00019200000012902969;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;TA0616;00019200000012902977;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A5545;00019200000012902985;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A7979;00019200000012902993;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A8745;00019200000012903000;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A6326;00019200000012903019;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A8945;00019200000012903027;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A8052;00019200000012903035;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A6273;00019200000012903043;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A7467;00019200000012903051;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A4369;00019200000012903060;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A5877;00019200000012903078;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;TA0911;00019200000012903086;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A4827;00019200000012903094;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A4106;00019200000012903108;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;TA0005;00019200000012903116;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A7099;00019200000012903124;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A6714;00019200000012903132;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A6821;00019200000012903140;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A3291;00019200000012903159;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A4188;00019200000012903167;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A6317;00019200000012903175;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A9012;00019200000012903183;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A6364;00019200000012903191;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A8500;00019200000012903205;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A7264;00019200000012903213;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A0734;00019200000012903221;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A9547;00019200000012903230;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A5700;00019200000012903248;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A0597;00019200000012903736;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A4871;00019200000012903744;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A6595;00019200000012903752;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A6946;00019200000012903760;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A2633;00019200000012903779;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A1094;00019200000012903787;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A9108;00019200000012903795;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A6713;00019200000012903809;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;TA0228;00019200000012903817;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A3296;00019200000012903825;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A6908;00019200000012903833;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A7255;00019200000012903841;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A7999;00019200000012903850;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A6476;00019200000012903868;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A9528;00019200000012903876;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A5670;00019200000012903884;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A9348;00019200000012903892;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A8354;00019200000012903906;MultiModal;17/06/2026 00:02;19/06/2026 17:00;18/06/2026 03:36;19/06/2026 17:00
556112;CE;A7697;00019200000012903914;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A0621;00019200000012903922;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A4038;00019200000012903930;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A3122;00019200000012903949;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A9585;00019200000012903957;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:58;19/06/2026 18:30
556112;CE;A3585;00019200000012903965;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;A5930;00019200000012903973;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556112;CE;TA0529;00019200000012903981;MultiModal;17/06/2026 00:02;19/06/2026 17:00;17/06/2026 00:02;19/06/2026 17:00
556285;CE;A7560;00019200000013242040;MultiModal;15/06/2026 08:52;17/06/2026 17:00;15/06/2026 08:52;17/06/2026 17:00
556285;CE;A8481;00019200000013242059;MultiModal;15/06/2026 08:52;17/06/2026 17:00;15/06/2026 08:52;17/06/2026 17:00
556285;CE;A9122;00019200000013242067;MultiModal;15/06/2026 08:52;17/06/2026 17:00;15/06/2026 08:52;17/06/2026 17:00
556285;CE;A8036;00019200000013242075;MultiModal;15/06/2026 08:52;17/06/2026 17:00;15/06/2026 08:52;17/06/2026 17:00
556285;CE;A5480;00019200000013242091;MultiModal;15/06/2026 08:52;17/06/2026 17:00;15/06/2026 08:52;17/06/2026 17:00
556285;CE;A6590;00019200000013242105;MultiModal;15/06/2026 08:52;17/06/2026 17:00;15/06/2026 08:52;17/06/2026 17:00
556285;CE;A7792;00019200000013242113;MultiModal;15/06/2026 08:52;17/06/2026 17:00;15/06/2026 08:52;17/06/2026 17:00
556362;CE;TA0698;00019100000013158899;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A9109;00019200000012715735;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A8511;00019200000012725846;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A7978;00019200000012726451;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A8228;00019200000012726460;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A8229;00019200000012726478;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;TA0729;00019200000012726486;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A7340;00019200000012726494;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;TA0771;00019200000012726508;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A5104;00019200000012901180;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A7338;00019200000012901199;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;TA0525;00019200000012901202;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A3268;00019200000012901210;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556362;CE;A5767;00019200000012901229;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556365;CE;A3860;00019200000012901458;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556365;CE;A5942;00019200000012901474;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556365;CE;A6396;00019200000012901490;MultiModal;10/06/2026 02:42;11/06/2026 15:30;-;-
556405;CE;A3631;00019200000012725722;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A4688;00019200000012725730;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;TA0933;00019200000012725749;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A4087;00019200000012725757;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;TA0356;00019200000012725765;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;TA0212;00019200000012725773;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A1539;00019200000012725781;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A1610;00019200000012725790;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;TA0431;00019200000012725803;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A4964;00019200000012725811;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A1913;00019200000012725820;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A5161;00019200000012725838;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A7435;00019200000012726303;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A2776;00019200000012726311;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A1105;00019200000012726320;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;A3740;00019200000012726664;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556405;CE;TA0997;00019200000012726710;MultiModal;10/06/2026 03:07;11/06/2026 16:00;-;-
556494;CE;A3405;00019200000013241958;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556494;CE;A0866;00019200000013241966;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556494;CE;TA0779;00019200000013241974;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556494;CE;TA0032;00019200000013241982;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556494;CE;TA0934;00019200000013241990;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556494;CE;A3466;00019200000013242008;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556494;CE;A2973;00019200000013242016;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556494;CE;A1814;00019200000013242024;MultiModal;15/06/2026 01:52;17/06/2026 17:00;15/06/2026 01:52;17/06/2026 17:00
556574;CE;TA0614;00019200000012657760;MultiModal;15/06/2026 06:58;19/06/2026 18:07;15/06/2026 06:58;19/06/2026 18:07
556574;CE;TA1086;00019200000012657778;MultiModal;15/06/2026 06:58;19/06/2026 18:07;15/06/2026 06:58;19/06/2026 18:07
556574;CE;A9523;00019200000012657786;MultiModal;15/06/2026 06:58;19/06/2026 18:07;15/06/2026 06:58;19/06/2026 18:07
