Caixa;Tipo de caixa;Tipo térmico;Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A6182;00019200000013466461;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A9667;00019200000013466488;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A1264;00019200000013466496;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A5757;00019200000013466500;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A8633;00019200000013466518;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;TA0713;00019200000013466526;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;A0315;00019200000013466534;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;A7680;00019200000013466542;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;TA0004;00019200000013466550;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;A3261;00019200000013466569;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;A4106;00019200000013466577;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;A6514;00019200000013466585;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;A0162;00019200000013466593;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;A3448;00019200000013466607;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 30 C;560716;GO;TA0996;00019200000013466615;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A7371;00019200000013466690;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A0288;00019200000013466704;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A8182;00019200000013466712;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A8697;00019200000013466720;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A4679;00019200000013476580;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A7233;00019200000013476599;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560716;GO;A8757;00019200000013476602;MultiModal;21/07/2026 04:57;23/07/2026 11:33;21/07/2026 04:57;23/07/2026 11:33
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A6085;00019200000013465910;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A0580;00019200000013465929;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A9691;00019200000013465937;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A7566;00019200000013465945;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A5498;00019200000013465953;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;TA0106;00019200000013465961;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A4658;00019200000013465970;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A8307;00019200000013465988;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A1853;00019200000013465996;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;TA0127;00019200000013466003;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A6585;00019200000013466011;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A7457;00019200000013466020;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;TA0649;00019200000013466038;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;TA1133;00019200000013466046;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A7601;00019200000013466054;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;TA0856;00019200000013466062;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A7499;00019200000013466070;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A4242;00019200000013466089;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;TA1159;00019200000013466097;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A8807;00019200000013466100;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A8335;00019200000013466119;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560722;GO;A8155;00019200000013466127;MultiModal;21/07/2026 05:41;22/07/2026 17:29;21/07/2026 05:41;22/07/2026 17:29
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A5841;00019200000013334050;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A9112;00019200000013334069;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A9681;00019200000013334077;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A1105;00019200000013334085;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A6301;00019200000013334093;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A4599;00019200000013334107;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A7827;00019200000013334115;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A3722;00019200000013334123;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A7571;00019200000013334166;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A3488;00019200000013334930;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A7824;00019200000013334948;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;A8700;00019200000013334964;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557869;MA;TA1162;00019200000013334999;MultiModal;02/07/2026 00:19;03/07/2026 16:00;02/07/2026 00:19;03/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A9108;00019200000013423657;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A7999;00019200000013423665;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A5670;00019200000013423673;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A3201;00019200000013423681;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A9009;00019200000013423690;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A9367;00019200000013423703;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A3349;00019200000013423711;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A5932;00019200000013423720;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A9648;00019200000013423738;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A6218;00019200000013424114;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559087;MA;A5547;00019200000013424122;MultiModal;06/07/2026 00:01;07/07/2026 08:00;06/07/2026 00:01;07/07/2026 08:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560770;MA;A3081;00019200000013441906;MultiModal;14/07/2026 23:02;16/07/2026 15:00;14/07/2026 23:02;16/07/2026 15:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;561160;MA;A4263;00019200000013454595;MultiModal;15/07/2026 22:44;17/07/2026 10:00;15/07/2026 22:44;17/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;561261;MA;A4698;00019200000013465368;MultiModal;22/07/2026 23:35;24/07/2026 15:00;22/07/2026 23:35;24/07/2026 15:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8916;00019200000013197142;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7920;00019200000013197169;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A3244;00019200000013197185;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7242;00019200000013197193;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8492;00019200000013197223;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7864;00019200000013197231;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8660;00019200000013201603;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A9246;00019200000013201611;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A5927;00019200000013201620;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A2492;00019200000013201638;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A2021;00019200000013201646;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A4988;00019200000013201654;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A9338;00019200000013201662;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;TA0447;00019200000013201670;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A5457;00019200000013201689;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A9096;00019200000013201697;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8007;00019200000013201700;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A1679;00019200000013201719;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7457;00019200000013201727;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A5712;00019200000013201735;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8689;00019200000013201743;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A6906;00019200000013201751;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A6692;00019200000013201760;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A2370;00019200000013201778;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8678;00019200000013201786;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A9635;00019200000013201794;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7720;00019200000013201808;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A4171;00019200000013201816;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;TA0911;00019200000013201824;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A6476;00019200000013201832;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A6478;00019200000013201840;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;TA0899;00019200000013201859;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A5801;00019200000013201867;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A1395;00019200000013201875;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8413;00019200000013201883;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A3502;00019200000013201891;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A1798;00019200000013201905;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;TA0579;00019200000013201913;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8967;00019200000013201921;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A5353;00019200000013201930;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A3784;00019200000013201948;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8250;00019200000013201956;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A6564;00019200000013201964;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7840;00019200000013201972;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A2660;00019200000013201980;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8052;00019200000013201999;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7618;00019200000013202006;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A6464;00019200000013202014;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;TA0433;00019200000013202022;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A4309;00019200000013202030;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A6763;00019200000013202049;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A4343;00019200000013202057;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A3448;00019200000013202065;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A0550;00019200000013202073;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8753;00019200000013202081;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8436;00019200000013202146;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;TA0972;00019200000013202367;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A1474;00019200000013246267;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A4821;00019200000013246275;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8937;00019200000013246283;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A7514;00019200000013246291;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;TA0234;00019200000013246305;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A2935;00019200000013246313;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557889;MG;A8407;00019200000013246321;Rodoviário;07/07/2026 10:31;08/07/2026 14:43;07/07/2026 10:31;08/07/2026 14:43
